ID;Year_Birth;Education;Marital_Status;Income;Kidhome;Teenhome;Dt_Customer;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Z_CostContact;Z_Revenue;Response;Age;DaysCustomer;TotalChild;Monetary;MntPurchase;MntAccepted;clusters
10837;1975;1;1;23957.0;1;0;2012-10-28;47;2;1;18;20;11;16;1;2.0;0.0;3.0;6;0;0;0;0;0;0;3;11;1;39;706;1;68.0;9.0;0;0
3120;1981;1;1;38547.0;1;0;2013-08-28;49;6;1;10;0;1;4;1;1.0;0.0;2.0;8;0;0;0;0;0;1;3;11;0;33;402;1;22.0;10.0;0;0
5885;1973;2;1;35688.0;2;1;2012-08-22;94;73;3;90;12;1;32;7;4.0;1.0;4.0;8;0;0;0;0;0;0;3;11;0;41;773;3;211.0;13.0;0;2
4050;1966;3;1;49605.0;0;0;2014-06-21;65;42;16;29;12;20;8;1;2.0;1.0;4.0;3;0;0;0;0;0;0;3;11;0;48;105;0;127.0;8.0;0;0
3830;1953;3;1;59354.0;0;2;2014-04-24;59;295;21;78;39;13;13;1;4.0;4.0;7.0;3;0;0;0;0;0;0;3;11;0;61;163;2;459.0;14.0;0;2
7987;1969;1;1;65747.0;0;1;2014-03-07;96;346;17;48;23;13;13;4;8.0;1.0;6.0;6;0;1;0;0;0;0;3;11;0;45;211;1;460.0;13.0;1;2
7798;1972;2;1;46344.0;0;1;2012-12-14;28;233;20;57;8;20;91;4;7.0;1.0;5.0;7;0;0;0;0;0;0;3;11;0;42;659;1;429.0;13.0;0;2
92;1988;1;0;34176.0;1;0;2014-05-12;12;5;7;24;19;14;20;4;3.0;0.0;4.0;6;0;0;0;0;0;0;3;11;0;26;145;1;89.0;10.0;0;0
7055;1952;4;1;61010.0;0;1;2012-10-09;57;888;0;57;0;0;76;2;8.0;5.0;11.0;5;0;0;0;0;0;0;3;11;0;62;725;1;1021.0;21.0;0;2
10240;1949;1;1;69372.0;0;0;2013-02-19;10;997;26;269;34;13;42;1;10.0;4.0;6.0;4;0;1;1;0;0;0;3;11;1;65;592;0;1381.0;14.0;2;1
3025;1958;1;0;49967.0;0;1;2013-07-08;4;212;6;69;4;12;3;3;6.0;1.0;5.0;7;0;0;0;0;0;0;3;11;0;56;453;1;306.0;13.0;0;2
9283;1978;1;0;60199.0;1;2;2013-09-12;49;8;1;7;2;0;0;1;0.0;0.0;3.0;4;0;0;0;0;0;0;3;11;0;36;387;3;18.0;7.0;0;0
9970;1977;1;1;55375.0;0;1;2013-10-17;3;42;11;57;10;28;14;1;1.0;1.0;6.0;2;0;0;0;0;0;0;3;11;0;37;352;1;162.0;9.0;0;0
2730;1955;1;0;80317.0;0;0;2013-08-20;64;536;11;387;149;91;57;1;3.0;4.0;10.0;1;0;0;0;0;0;0;3;11;0;59;410;0;1231.0;15.0;0;1
2795;1958;3;0;30523.0;2;1;2013-07-01;0;5;0;3;0;0;5;1;1.0;0.0;2.0;7;0;0;0;0;0;0;3;11;0;56;460;3;13.0;9.0;0;0
9260;1945;4;1;70356.0;0;0;2012-11-05;20;1349;16;249;43;16;33;2;10.0;6.0;9.0;6;0;0;0;0;0;0;3;11;0;69;698;0;1706.0;21.0;0;1
8182;1984;1;1;23228.0;1;0;2014-01-05;91;53;3;49;7;4;5;4;3.0;0.0;4.0;8;0;0;0;0;0;0;3;11;0;30;272;1;121.0;12.0;0;0
10095;1975;4;0;74165.0;0;0;2013-05-01;9;1001;12;240;16;12;12;1;5.0;4.0;10.0;2;0;0;0;0;0;0;3;11;0;39;521;0;1293.0;16.0;0;1
8475;1973;4;1;51301.0;0;1;2014-03-01;98;20;2;1582;1;2;1;15;0.0;2.0;0.0;0;0;0;0;0;0;0;3;11;0;41;217;1;1608.0;22.0;0;2
4370;1966;1;1;43482.0;2;1;2013-11-13;83;18;1;32;6;3;28;3;2.0;0.0;4.0;6;0;0;0;0;0;0;3;11;0;48;325;3;88.0;10.0;0;0
10573;1953;1;0;62551.0;0;0;2013-11-18;27;125;16;98;134;21;27;1;6.0;7.0;4.0;3;1;0;0;0;0;0;3;11;0;61;320;0;421.0;14.0;1;1
3712;1959;1;0;52332.0;0;0;2013-08-28;63;212;5;33;7;0;2;1;3.0;2.0;6.0;4;0;1;0;0;0;0;3;11;0;55;402;0;259.0;12.0;1;0
6637;1988;1;0;66951.0;0;0;2013-11-02;46;277;162;305;173;76;124;1;3.0;4.0;7.0;1;0;0;0;0;0;0;3;11;0;26;336;0;1117.0;12.0;0;1
3152;1957;1;1;26091.0;1;1;2014-02-25;84;15;10;19;8;17;20;3;2.0;1.0;3.0;5;0;0;0;0;0;0;3;11;0;57;221;2;89.0;9.0;0;0
5610;1965;1;1;33456.0;1;1;2014-04-21;58;7;3;10;8;1;7;2;1.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;49;166;2;36.0;10.0;0;0
6460;1982;1;1;28718.0;1;0;2013-07-13;78;12;4;6;11;8;16;2;2.0;0.0;3.0;8;0;0;0;0;0;0;3;11;0;32;448;1;57.0;11.0;0;0
1349;1970;1;1;50447.0;2;0;2014-04-21;4;85;7;24;2;3;27;1;3.0;1.0;3.0;6;0;0;0;0;0;0;3;11;0;44;166;2;148.0;10.0;0;0
1880;1959;4;1;53537.0;1;1;2014-01-30;17;81;0;6;0;0;6;2;2.0;1.0;3.0;5;0;0;0;0;0;0;3;11;0;55;247;2;93.0;9.0;0;0
641;1967;1;0;52074.0;0;1;2014-04-04;77;59;0;12;0;0;48;1;2.0;2.0;2.0;4;1;0;0;0;0;0;3;11;0;47;183;1;119.0;8.0;1;0
8717;1975;4;1;80427.0;0;1;2012-09-12;56;1149;71;449;69;71;26;1;11.0;8.0;8.0;5;0;0;0;0;0;0;3;11;0;39;752;1;1835.0;21.0;0;1
10314;1948;4;1;83837.0;0;0;2012-12-16;79;847;66;119;86;89;111;1;9.0;10.0;5.0;4;0;1;0;1;0;0;3;11;1;66;657;0;1318.0;19.0;2;1
10854;1970;4;1;38853.0;1;1;2014-05-23;90;29;0;14;0;0;2;2;2.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;44;134;2;45.0;10.0;0;0
10492;1959;1;1;38285.0;2;1;2014-06-24;96;2;0;5;2;0;1;1;0.0;0.0;3.0;2;0;0;0;0;0;0;3;11;0;55;102;3;10.0;5.0;0;0
6935;1951;2;1;78497.0;0;0;2013-12-01;44;207;26;447;75;0;223;1;5.0;7.0;12.0;2;0;0;0;1;0;0;3;11;0;63;307;0;978.0;21.0;1;1
7698;1976;4;1;51650.0;0;1;2014-05-11;81;152;3;22;2;5;7;1;4.0;1.0;4.0;5;0;0;0;0;0;0;3;11;0;38;146;1;191.0;10.0;0;0
3559;1988;2;1;16248.0;1;0;2014-05-10;77;12;11;10;3;12;9;3;2.0;1.0;3.0;6;0;0;0;0;0;0;3;11;0;26;147;1;57.0;10.0;0;0
10562;1946;3;1;66835.0;0;0;2013-09-28;21;620;26;195;34;17;141;1;6.0;4.0;13.0;2;0;0;0;0;0;0;3;11;0;68;371;0;1033.0;19.0;0;1
10796;1984;3;1;30477.0;1;0;2014-01-22;16;47;1;6;0;0;12;1;1.0;1.0;3.0;6;0;0;0;0;0;0;3;11;0;30;255;1;66.0;10.0;0;0
2563;1961;0;1;28249.0;0;0;2014-06-15;80;1;9;7;2;14;10;1;2.0;0.0;3.0;6;0;0;0;0;0;0;3;11;0;53;111;0;43.0;9.0;0;0
3518;1983;1;1;25271.0;1;0;2012-12-05;45;10;1;18;10;4;7;1;1.0;1.0;2.0;9;0;0;0;0;0;0;3;11;0;31;668;1;50.0;12.0;0;0
5823;1970;4;0;32303.0;0;1;2014-03-08;63;35;0;2;0;0;2;2;1.0;0.0;4.0;5;0;0;0;0;0;0;3;11;0;44;210;1;39.0;9.0;0;0
3934;1966;1;1;61286.0;0;1;2013-08-02;34;356;0;107;19;9;117;2;7.0;1.0;8.0;5;0;0;0;0;0;0;3;11;0;48;428;1;608.0;14.0;0;2
6982;1976;1;1;74068.0;0;0;2013-03-19;14;783;30;537;140;76;15;1;4.0;10.0;9.0;2;0;0;0;0;0;0;3;11;0;38;564;0;1581.0;21.0;0;1
6431;1964;4;1;45759.0;1;1;2013-02-23;13;42;1;18;3;0;4;2;2.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;50;588;2;68.0;10.0;0;0
9733;1978;0;1;24882.0;1;0;2012-09-09;52;1;4;10;29;0;36;1;1.0;1.0;2.0;6;1;0;0;0;0;0;3;11;0;36;755;1;80.0;9.0;1;0
5602;1989;4;1;66973.0;0;0;2013-05-17;98;466;22;432;147;113;102;1;8.0;7.0;12.0;3;0;0;0;0;0;0;3;11;0;25;505;0;1282.0;22.0;0;1
7829;1900;2;0;36640.0;1;0;2013-09-26;99;15;6;8;7;4;25;1;2.0;1.0;2.0;5;0;0;0;0;0;1;3;11;0;114;373;1;65.0;8.0;0;0
1324;1988;1;1;38872.0;1;0;2013-05-30;93;23;3;21;3;19;22;2;3.0;0.0;3.0;8;0;0;0;0;0;0;3;11;0;26;492;1;91.0;11.0;0;0
326;1973;1;1;51148.0;1;1;2013-02-18;38;235;6;45;8;9;12;4;5.0;1.0;6.0;6;0;0;0;0;0;0;3;11;0;41;593;2;315.0;13.0;0;2
7224;1977;1;1;31353.0;1;1;2013-12-29;24;10;0;10;3;1;7;2;1.0;1.0;2.0;8;0;0;0;0;0;0;3;11;0;37;279;2;31.0;11.0;0;0
6999;1980;3;1;69661.0;0;0;2014-05-13;80;656;16;106;32;16;8;1;7.0;3.0;12.0;3;0;0;0;0;0;0;3;11;0;34;144;0;834.0;18.0;0;1
9938;1954;1;1;80067.0;0;0;2013-09-19;82;519;17;813;27;173;51;1;4.0;6.0;6.0;2;0;0;1;0;0;0;3;11;0;60;380;0;1600.0;14.0;1;1
6422;1954;1;1;86718.0;0;0;2013-01-17;20;344;189;482;50;33;172;1;5.0;6.0;5.0;2;0;0;0;0;0;0;3;11;0;60;625;0;1270.0;13.0;0;1
3182;1973;4;0;46854.0;1;1;2014-03-31;81;96;1;79;7;1;79;6;5.0;1.0;3.0;8;1;0;0;0;0;0;3;11;1;41;187;2;263.0;12.0;1;2
7300;1952;1;0;69142.0;0;1;2014-06-29;50;448;4;34;6;4;39;3;8.0;1.0;7.0;5;0;1;0;0;0;0;3;11;0;62;97;1;535.0;13.0;1;2
10424;1968;1;0;75922.0;0;0;2013-12-09;60;265;138;553;224;23;92;1;4.0;4.0;9.0;1;0;0;0;0;0;0;3;11;0;46;299;0;1295.0;14.0;0;1
8727;1978;1;0;63693.0;0;1;2013-10-14;63;587;43;337;42;87;54;3;11.0;6.0;9.0;6;0;0;0;0;0;0;3;11;0;36;355;1;1150.0;21.0;0;2
2798;1977;4;1;102160.0;0;0;2012-11-02;54;763;29;138;76;176;58;0;7.0;9.0;10.0;4;0;1;1;1;0;0;3;11;1;37;701;0;1240.0;23.0;3;1
1030;1965;4;0;40637.0;1;1;2013-07-17;72;22;0;13;0;0;3;2;1.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;49;444;2;38.0;10.0;0;0
624;1984;3;0;18890.0;0;0;2012-11-10;5;6;4;1;7;2;15;1;0.0;1.0;2.0;6;1;0;0;0;0;0;3;11;1;30;693;0;35.0;9.0;1;0
5176;1988;1;1;29604.0;1;0;2013-12-08;88;7;6;13;7;6;14;1;1.0;0.0;3.0;9;1;0;0;0;0;0;3;11;0;26;300;1;53.0;12.0;1;0
5552;1963;3;0;48721.0;1;1;2013-05-13;50;81;18;113;47;13;21;6;4.0;2.0;5.0;6;0;0;0;0;0;0;3;11;0;51;509;2;293.0;13.0;0;2
868;1966;1;1;44794.0;0;1;2014-06-08;99;54;0;7;0;0;4;1;2.0;0.0;3.0;6;0;0;0;0;0;0;3;11;0;48;118;1;65.0;9.0;0;0
380;1954;1;0;64497.0;0;1;2012-09-10;17;1170;48;320;42;32;192;5;11.0;4.0;9.0;8;1;0;0;0;0;0;3;11;1;60;754;1;1804.0;21.0;1;2
2677;1956;1;1;46097.0;0;1;2013-03-31;11;72;24;68;65;4;8;5;3.0;1.0;6.0;4;0;0;0;0;0;0;3;11;0;58;552;1;241.0;11.0;0;0
6521;1954;1;1;77972.0;0;0;2014-03-18;18;613;22;319;33;102;12;1;4.0;6.0;9.0;1;0;0;0;0;0;0;3;11;0;60;200;0;1101.0;16.0;0;1
6927;1968;4;1;44377.0;1;1;2012-10-05;70;224;0;30;0;0;10;8;5.0;1.0;5.0;8;0;0;0;0;0;0;3;11;0;46;729;2;264.0;14.0;0;2
2877;1974;3;1;46014.0;1;1;2013-01-21;21;410;0;59;19;9;44;10;7.0;1.0;8.0;7;0;0;0;0;0;0;3;11;0;40;621;2;541.0;16.0;0;2
0;1985;1;1;70951.0;0;0;2013-05-04;66;239;10;554;254;87;54;1;3.0;4.0;9.0;1;0;0;0;0;0;0;3;11;0;29;518;0;1198.0;14.0;0;1
1584;1977;1;1;41443.0;1;0;2014-04-01;79;171;7;171;25;19;89;6;8.0;1.0;5.0;8;0;0;0;0;0;0;3;11;0;37;186;1;482.0;14.0;0;2
7264;1978;2;0;52195.0;2;1;2014-05-12;2;12;0;4;0;0;1;1;1.0;0.0;2.0;8;0;0;0;0;0;0;3;11;0;36;145;3;17.0;10.0;0;0
6274;1948;3;1;83790.0;0;0;2013-11-15;81;1076;16;417;42;48;16;1;8.0;10.0;6.0;3;0;1;1;0;0;0;3;11;0;66;323;0;1615.0;19.0;2;1
1377;1954;3;0;44551.0;0;1;2013-08-31;24;182;4;33;0;0;66;2;4.0;1.0;5.0;7;0;0;0;0;0;0;3;11;0;60;399;1;285.0;13.0;0;0
454;1980;1;1;69508.0;1;0;2012-11-14;48;824;32;162;42;32;43;2;11.0;4.0;11.0;6;0;0;0;0;0;0;3;11;0;34;689;1;1135.0;21.0;0;2
1755;1988;2;1;45204.0;1;0;2014-04-11;93;30;11;25;29;1;18;1;1.0;1.0;4.0;3;0;0;0;0;0;0;3;11;0;26;176;1;114.0;8.0;0;0
2075;1969;1;1;72460.0;0;0;2013-11-14;56;377;10;540;80;30;10;1;3.0;5.0;7.0;1;0;0;0;0;0;0;3;11;0;45;324;0;1047.0;13.0;0;1
4785;1970;4;1;77622.0;0;2;2014-04-14;3;520;7;154;19;0;14;2;6.0;3.0;11.0;3;0;0;0;0;0;0;3;11;0;44;173;2;714.0;17.0;0;2
9076;1980;4;1;30732.0;1;0;2013-01-05;44;155;1;25;0;1;3;4;4.0;1.0;4.0;8;0;0;0;0;0;0;3;11;0;34;637;1;185.0;13.0;0;0
7079;1962;1;0;63887.0;0;1;2012-09-08;38;897;23;207;15;11;92;5;9.0;6.0;12.0;6;0;0;0;0;0;0;3;11;0;52;756;1;1245.0;24.0;0;2
4653;1978;1;1;42011.0;1;0;2013-03-26;46;131;0;16;2;1;39;4;3.0;1.0;4.0;8;0;0;0;0;0;0;3;11;0;36;557;1;189.0;13.0;0;0
7375;1976;1;1;51369.0;0;1;2012-10-25;84;297;7;79;0;11;182;2;8.0;2.0;4.0;8;0;0;0;0;0;0;3;11;0;38;709;1;576.0;14.0;0;2
709;1952;1;0;51537.0;0;1;2012-12-09;27;787;20;204;0;0;92;3;2.0;2.0;11.0;8;0;0;0;0;0;0;3;11;0;62;664;1;1103.0;21.0;0;2
460;1972;4;1;79930.0;0;0;2012-08-08;72;792;86;740;67;51;17;1;3.0;5.0;8.0;2;0;0;0;0;0;0;3;11;0;42;787;0;1753.0;15.0;0;1
3726;1986;4;1;34320.0;1;0;2014-02-16;66;4;1;9;3;0;0;1;1.0;0.0;2.0;8;0;0;0;0;0;0;3;11;0;28;230;1;17.0;10.0;0;0
6798;1966;1;0;37070.0;1;1;2013-03-20;30;231;7;137;4;15;39;9;5.0;1.0;8.0;7;0;0;0;0;0;0;3;11;1;48;563;2;433.0;16.0;0;2
5341;1962;2;0;81975.0;0;1;2013-01-05;2;983;76;184;180;138;27;1;6.0;3.0;4.0;7;0;0;1;0;0;0;3;11;0;52;637;1;1588.0;14.0;1;1
1606;1971;1;1;38590.0;1;0;2013-05-15;65;3;1;8;4;3;3;1;1.0;0.0;2.0;8;0;0;0;0;0;0;3;11;0;43;507;1;22.0;10.0;0;0
9617;1951;1;0;15033.0;0;0;2014-04-16;37;0;4;5;6;0;4;1;1.0;0.0;3.0;3;0;0;0;0;0;0;3;11;0;63;171;0;19.0;6.0;0;0
3233;1965;4;1;62745.0;0;1;2013-03-23;89;562;21;464;28;10;32;3;7.0;8.0;11.0;5;0;0;0;0;0;0;3;11;0;49;560;1;1117.0;24.0;0;1
89;1975;2;1;22212.0;1;0;2013-12-09;49;5;9;20;6;8;21;2;2.0;0.0;4.0;6;0;0;0;0;0;0;3;11;0;39;299;1;69.0;10.0;0;0
2936;1982;3;1;23661.0;1;0;2013-12-04;46;18;0;4;0;0;1;1;1.0;0.0;3.0;7;0;0;0;0;0;0;3;11;0;32;304;1;23.0;10.0;0;0
9449;1958;4;0;79761.0;0;1;2013-10-04;32;415;5;124;15;35;11;1;5.0;2.0;11.0;3;0;0;0;0;0;0;3;11;0;56;365;1;605.0;16.0;0;2
7297;1973;1;0;7500.0;1;0;2013-12-26;54;5;3;10;12;7;20;4;3.0;1.0;3.0;7;0;0;0;0;0;0;3;11;0;41;282;1;57.0;11.0;0;0
11004;1893;2;0;60182.0;0;1;2014-05-17;23;8;0;5;7;0;2;1;1.0;0.0;2.0;4;0;0;0;0;0;0;3;11;0;121;140;1;22.0;6.0;0;0
313;1968;1;0;73455.0;0;0;2013-10-28;98;901;61;757;186;163;20;1;6.0;5.0;10.0;3;0;1;0;0;0;0;3;11;0;46;341;0;2088.0;18.0;1;1
9940;1958;1;1;64961.0;0;1;2012-12-23;97;382;114;276;75;124;38;2;6.0;4.0;4.0;3;0;0;0;0;0;0;3;11;0;56;650;1;1009.0;11.0;0;2
10735;1971;1;0;22804.0;1;0;2013-07-31;75;14;1;7;2;1;1;1;2.0;0.0;2.0;9;0;0;0;0;0;0;3;11;0;43;430;1;26.0;11.0;0;0
9529;1990;1;1;73687.0;0;0;2013-11-28;8;559;153;503;218;13;181;1;3.0;9.0;9.0;2;0;0;0;1;0;0;3;11;1;24;310;0;1627.0;20.0;1;1
6439;1958;1;1;61074.0;0;1;2012-08-17;37;789;0;133;0;28;152;7;11.0;5.0;8.0;7;0;0;0;0;0;0;3;11;0;56;778;1;1102.0;20.0;0;2
7411;1964;4;1;31686.0;1;1;2014-06-05;31;11;0;5;0;0;1;2;1.0;0.0;3.0;6;0;0;0;0;0;0;3;11;0;50;121;2;17.0;9.0;0;0
2176;1972;1;1;80134.0;1;0;2013-05-20;40;1218;16;272;104;0;80;2;5.0;3.0;6.0;6;0;1;1;1;0;0;3;11;1;42;502;1;1690.0;15.0;3;1
9265;1953;1;1;75027.0;0;1;2013-01-09;74;925;64;179;133;12;77;2;9.0;4.0;6.0;5;0;0;0;0;0;0;3;11;0;61;633;1;1390.0;15.0;0;2
8867;1988;4;1;67546.0;0;0;2012-08-31;90;864;134;768;150;38;172;1;4.0;10.0;5.0;3;0;0;0;0;0;0;3;11;0;26;764;0;2126.0;18.0;0;1
8932;1969;3;1;65176.0;0;1;2012-10-29;57;960;28;183;220;70;70;4;9.0;6.0;6.0;6;0;0;0;0;0;0;3;11;0;45;705;1;1531.0;18.0;0;2
10236;1975;3;0;31160.0;1;0;2013-09-16;59;16;3;25;6;1;13;2;2.0;0.0;3.0;8;0;0;0;0;0;0;3;11;0;39;383;1;64.0;11.0;0;0
6340;1985;1;0;29938.0;1;0;2013-10-27;52;3;3;7;0;2;11;2;1.0;0.0;3.0;6;0;0;0;0;0;0;3;11;0;29;342;1;26.0;9.0;0;0
10089;1974;1;0;102692.0;0;0;2013-04-05;5;168;148;444;32;172;148;1;6.0;9.0;13.0;2;0;1;1;1;1;0;3;11;1;40;547;0;1112.0;24.0;4;1
2227;1958;2;1;26490.0;0;0;2012-09-22;92;45;47;52;21;20;25;2;3.0;1.0;5.0;6;0;0;0;0;0;0;3;11;0;56;742;0;210.0;12.0;0;0
10992;1967;1;1;75702.0;1;1;2012-08-29;77;650;28;353;45;42;30;5;4.0;6.0;11.0;8;0;0;0;0;0;0;3;11;0;47;766;2;1148.0;25.0;0;2
5304;1974;4;0;30899.0;1;0;2012-10-13;35;24;0;8;0;0;1;2;1.0;0.0;3.0;6;0;0;0;0;0;0;3;11;0;40;721;1;33.0;9.0;0;0
309;1961;4;1;63342.0;0;1;2012-10-16;48;918;21;118;13;10;21;3;8.0;3.0;5.0;6;0;1;0;0;0;0;3;11;0;53;718;1;1101.0;14.0;1;2
3406;1964;1;0;45989.0;0;1;2012-10-22;97;138;33;87;28;24;12;4;3.0;2.0;7.0;3;0;0;0;0;0;0;3;11;0;50;712;1;322.0;12.0;0;2
2661;1964;1;0;18701.0;1;1;2013-06-04;95;12;4;2;10;6;10;4;2.0;0.0;4.0;5;0;0;0;0;0;0;3;11;0;50;487;2;44.0;9.0;0;0
3153;1957;4;0;40737.0;2;1;2013-12-08;24;11;0;4;0;0;2;1;1.0;0.0;2.0;8;0;0;0;0;0;0;3;11;0;57;300;3;17.0;10.0;0;0
10264;1979;1;0;15287.0;1;0;2012-10-10;60;1;2;8;4;3;13;2;1.0;1.0;2.0;7;1;0;0;0;0;0;3;11;1;35;724;1;31.0;10.0;1;0
1184;1968;4;0;69674.0;0;2;2013-05-22;46;554;41;215;11;0;24;3;10.0;2.0;10.0;5;0;0;0;0;0;0;3;11;0;46;500;2;845.0;17.0;0;2
4200;1970;3;1;44159.0;1;0;2014-06-17;85;167;2;62;24;13;7;4;4.0;1.0;6.0;5;0;0;0;0;0;0;3;11;0;44;109;1;275.0;12.0;0;0
9396;1978;4;1;37717.0;1;0;2012-11-23;31;9;0;6;4;1;5;1;1.0;0.0;2.0;9;0;0;0;0;0;0;3;11;0;36;680;1;25.0;11.0;0;0
2387;1952;3;1;43776.0;1;1;2013-02-03;9;177;2;71;3;2;20;6;5.0;2.0;4.0;8;0;0;0;0;0;0;3;11;1;62;608;2;275.0;14.0;0;2
6690;1966;3;1;38179.0;1;1;2013-03-14;30;38;4;22;4;2;20;4;3.0;1.0;3.0;7;0;0;0;0;0;0;3;11;0;48;569;2;90.0;11.0;0;0
1225;1963;1;1;80124.0;0;0;2014-06-26;47;483;84;398;205;84;241;1;3.0;7.0;8.0;1;1;0;0;0;0;0;3;11;0;51;100;0;1495.0;16.0;1;1
9703;1970;4;1;38097.0;1;1;2012-10-15;70;77;2;35;0;1;69;4;3.0;2.0;2.0;7;1;0;0;0;0;0;3;11;1;44;719;2;184.0;11.0;1;0
291;1970;1;1;72940.0;0;0;2013-06-19;13;182;74;298;162;149;116;1;3.0;3.0;6.0;1;0;0;0;0;0;0;3;11;0;44;472;0;981.0;10.0;0;1
4557;1970;1;1;22070.0;1;0;2013-10-04;11;10;7;19;8;2;21;2;2.0;2.0;2.0;6;0;0;0;0;0;0;3;11;0;44;365;1;67.0;10.0;0;0
2379;1953;1;0;69267.0;0;0;2012-09-22;31;778;44;499;95;73;146;2;3.0;4.0;5.0;7;0;0;0;0;0;0;3;11;1;61;742;0;1635.0;16.0;0;1
5726;1983;3;0;31788.0;1;0;2014-03-20;15;16;7;23;0;8;6;3;3.0;0.0;4.0;5;0;0;0;0;0;1;3;11;0;31;198;1;60.0;9.0;0;0
3066;1975;4;1;61905.0;0;1;2014-02-04;2;167;0;43;6;2;13;2;4.0;2.0;4.0;5;0;0;0;0;0;0;3;11;0;39;242;1;231.0;11.0;0;0
6336;1960;1;1;29315.0;1;1;2014-04-06;55;13;2;14;8;7;4;4;2.0;0.0;4.0;6;0;0;0;0;0;0;3;11;0;54;181;2;48.0;10.0;0;0
10967;1963;1;0;33378.0;1;1;2013-02-06;38;33;6;40;3;7;10;3;2.0;0.0;4.0;7;0;0;0;0;0;0;3;11;0;51;605;2;99.0;11.0;0;0
2304;1963;4;1;66313.0;0;1;2013-09-16;86;625;7;99;10;22;7;2;6.0;3.0;12.0;4;0;0;0;0;0;0;3;11;0;51;383;1;770.0;19.0;0;2
3445;1956;1;0;60714.0;0;0;2013-01-17;56;216;162;224;101;92;162;2;7.0;4.0;10.0;5;0;0;0;0;0;0;3;11;1;58;625;0;957.0;19.0;0;1
7828;1981;3;1;77882.0;0;0;2014-04-30;29;68;129;396;188;22;15;1;3.0;3.0;5.0;1;0;0;0;0;0;0;3;11;0;33;157;0;818.0;9.0;0;1
3762;1986;4;0;69867.0;0;0;2013-04-02;30;196;0;512;33;130;54;1;3.0;5.0;8.0;1;0;0;0;1;0;0;3;11;1;28;550;0;925.0;14.0;1;1
4391;1968;3;0;63841.0;0;1;2013-04-21;64;635;15;100;20;7;131;1;9.0;3.0;9.0;6;0;0;0;0;0;0;3;11;0;46;531;1;908.0;18.0;0;2
4669;1981;0;1;24480.0;1;0;2013-02-11;46;4;19;9;28;25;17;3;3.0;0.0;4.0;7;0;0;0;0;0;0;3;11;0;33;600;1;102.0;11.0;0;0
10144;1976;1;1;51369.0;0;1;2012-10-25;84;297;7;79;0;11;182;2;8.0;2.0;4.0;8;0;0;0;0;0;0;3;11;0;38;709;1;576.0;14.0;0;2
8652;1946;1;1;37760.0;0;0;2012-08-31;20;84;5;38;150;12;28;2;4.0;1.0;6.0;7;0;0;0;0;0;0;3;11;0;68;764;0;317.0;14.0;0;0
1672;1974;4;1;65640.0;0;1;2014-03-01;74;204;7;149;20;15;66;1;5.0;1.0;8.0;2;0;0;0;0;0;0;3;11;0;40;217;1;461.0;11.0;0;2
8962;1975;3;1;44319.0;1;1;2014-04-17;18;26;0;8;0;0;3;2;2.0;0.0;3.0;5;0;0;0;0;0;0;3;11;0;39;170;2;37.0;8.0;0;0
9974;1974;1;1;30631.0;1;0;2013-07-12;75;15;6;20;4;5;20;1;3.0;1.0;2.0;7;0;0;0;0;0;0;3;11;0;40;449;1;70.0;10.0;0;0
10983;1952;1;1;75278.0;0;0;2013-01-29;17;304;98;230;150;74;74;1;6.0;3.0;13.0;3;0;0;0;0;0;0;3;11;0;62;613;0;930.0;19.0;0;1
8148;1956;3;1;50898.0;1;1;2013-01-08;88;285;28;242;55;114;135;13;6.0;2.0;12.0;5;0;0;0;0;0;0;3;11;0;58;634;2;859.0;19.0;0;2
10102;1966;1;0;79946.0;0;0;2014-05-12;19;395;183;565;166;141;28;1;5.0;2.0;5.0;3;0;0;0;0;0;0;3;11;0;48;145;0;1478.0;19.0;0;1
4697;1949;3;0;35416.0;0;0;2013-06-13;62;248;3;81;4;3;51;3;7.0;1.0;5.0;8;0;0;0;0;0;0;3;11;0;65;478;0;390.0;14.0;0;2
9262;1984;2;1;32414.0;0;0;2013-07-04;11;20;6;5;0;9;12;1;1.0;0.0;3.0;7;1;0;0;0;0;0;3;11;0;30;457;0;52.0;10.0;1;0
7254;1969;1;1;38361.0;1;0;2013-12-27;74;39;0;56;20;8;14;3;3.0;1.0;3.0;7;0;0;0;0;0;0;3;11;0;45;281;1;137.0;11.0;0;0
4543;1980;1;1;82497.0;0;0;2012-10-31;32;777;129;573;216;21;203;1;2.0;7.0;9.0;4;0;0;1;0;0;0;3;11;0;34;703;0;1919.0;20.0;1;1
4927;1971;1;1;16626.0;2;0;2014-01-15;76;8;3;22;21;1;13;3;3.0;0.0;3.0;9;0;0;0;0;0;0;3;11;0;43;262;2;68.0;12.0;0;0
10451;1965;1;1;29672.0;1;1;2013-03-12;6;9;1;3;0;4;8;1;0.0;0.0;3.0;6;0;0;0;0;0;0;3;11;0;49;571;2;25.0;9.0;0;0
